"last_name, first_name","player_id","year","player_age","pa","double","home_run","k_percent","bb_percent","xwoba","exit_velocity_avg","out_zone_swing_miss","pull_percent","opposite_percent","groundballs_percent"
"Vierling, Matt",663837,2022,25,357,12,6,19.6,6.4,".324","91.2",70,28.4,29.1,41.4
"Rivas III, Alfonso",663845,2022,25,287,5,3,30.3,10.1,".284","86.9",75,32.3,29.3,52.1
"Gonzalez, Romy",663853,2022,25,109,4,2,35.8,1.8,".265","91.2",39,29.9,35.8,58.2
"Stephenson, Tyler",663886,2022,25,183,9,6,25.7,6.6,".318","87.1",46,46.3,19,40.5
"Williams, Luke",663897,2022,25,136,5,1,32.4,6.6,".233","83.3",44,41,22.9,41
"Rodgers, Brendan",663898,2022,25,581,30,13,17.4,7.9,".326","90",121,27.4,34.1,52
"Lowe, Nathaniel",663993,2022,26,645,26,27,22.8,7.4,".344","90.2",156,30.7,28.5,48.2
"Happ, Ian",664023,2022,27,641,42,17,23.2,9,".306","89.7",153,40,25.5,47.4
"France, Ty",664034,2022,27,613,27,20,15.3,5.7,".321","87.6",147,35.5,29.4,47.8
"Lowe, Brandon",664040,2022,27,266,10,8,22.9,10.2,".317","89.4",89,38.3,22.3,38.3
"Bader, Harrison",664056,2022,28,313,10,5,19.8,4.8,".267","83.4",89,34.5,19.4,41.4
"Fletcher, David",664058,2022,28,228,9,2,7,3.1,".295","82.1",26,33.2,33.7,37.1
"Haggerty, Sam",664059,2022,28,201,9,5,26.4,9,".285","86",46,43.7,23.8,46
"Moore, Dylan",664238,2022,29,255,11,6,29.4,13.3,".322","87.2",46,38.6,24.2,32.6
"Garlick, Kyle",664247,2022,30,162,3,9,29.6,4.9,".305","90.2",56,47.6,23.3,41.7
"Lopez, Alejo",664670,2022,26,156,5,1,13.5,5.8,".280","83.8",24,35.5,29.8,47.6
"Straw, Myles",664702,2022,27,596,22,0,14.6,9.1,".275","87",60,24,36.6,47.6
"Isbel, Kyle",664728,2022,25,278,10,5,27,5.8,".266","89.7",58,47.3,20.1,44
"Higgins, P.J.",664731,2022,29,229,11,6,25.3,9.6,".264","86",65,34.7,29.9,44.9
"Bohm, Alec",664761,2022,25,631,24,13,17.4,4.9,".333","90.2",118,30.2,30.7,46.3
"Wade Jr., LaMonte",664774,2022,28,251,7,8,20.3,10.4,".319","87.7",42,38.5,22.5,34.3
"Zavala, Seby",664874,2022,28,205,14,2,31.2,9.3,".283","88.8",90,39.5,30.3,29.4
"Mendick, Danny",664901,2022,28,106,4,3,21.7,6.6,".273","86.8",15,34.7,29.3,45.3
"Brown, Seth",664913,2022,29,555,26,25,26.3,9.2,".338","89.2",183,40.3,23.7,36.6
"McCarthy, Jake",664983,2022,24,354,16,8,21.5,6.5,".298","87.4",91,34.9,24.1,51.8
"Clemens, Kody",665019,2022,26,127,4,5,26,6.3,".252","89.4",37,54.7,19.8,38.4
"Walsh, Jared",665120,2022,28,454,18,15,30.4,5.9,".280","90.1",114,37.9,22.5,46.3
"Peña, Jeremy",665161,2022,24,558,20,22,24.2,3.9,".304","88.1",222,42.6,24.2,47.7
"Celestino, Gilberto",665482,2022,23,347,12,2,22.2,9.2,".270","87.3",63,28.4,37.3,60.6
"Guerrero Jr., Vladimir",665489,2022,23,706,35,32,16.4,8.2,".351","92.8",174,37.8,22.2,52.3
"Pache, Cristian",665506,2022,23,260,5,3,26.9,5.8,".259","89.4",72,42.5,18.4,58
"Soto, Juan",665742,2022,23,664,25,27,14.5,20.3,".401","91",90,33.6,24.3,47.4
"Taveras, Leody",665750,2022,23,341,14,5,25.8,6.2,".267","89.3",103,34.3,26.5,44.8
"Cabrera, Oswaldo",665828,2022,23,171,8,6,25.7,8.8,".287","86.8",57,34.8,26.8,30.4
"Cruz, Oneil",665833,2022,23,361,13,17,34.9,7.8,".301","91.9",139,41.3,20.9,49.5
"Chisholm Jr., Jazz",665862,2022,24,241,10,14,27.4,8.7,".345","90.4",67,48.7,21.3,39.3
"Giménez, Andrés",665926,2022,23,557,26,17,20.1,6.1,".326","87.8",162,37.8,21.8,48.2
"Kirilloff, Alex",666135,2022,24,156,7,3,23.1,3.2,".278","89.3",30,31.8,30.9,55.5
"Lowe, Josh",666139,2022,24,198,12,2,33.3,7.6,".272","88.3",46,29.3,29.3,36.2
"Lux, Gavin",666158,2022,24,471,20,6,20.2,10,".314","88",97,37.7,22.2,49.5
"Moniak, Mickey",666160,2022,24,112,3,3,39.3,3.6,".206","84.9",59,49.2,27,38.1
"Adell, Jo",666176,2022,23,285,12,8,37.5,3.9,".248","87.4",100,45.7,22.8,40.7
"Beer, Seth",666179,2022,25,126,3,1,24.6,8.7,".276","85.9",27,35.8,24.7,46.9
"Bichette, Bo",666182,2022,24,697,43,24,22.2,5.9,".334","91.9",183,29.3,34.9,49.1
"Carlson, Dylan",666185,2022,23,488,30,8,19.3,9.2,".301","86.1",99,34.8,27.2,43
"Trammell, Taylor",666211,2022,24,117,9,4,28.2,11.1,".292","88.3",36,38,23.9,39.4
"Morel, Christopher",666624,2022,23,425,19,16,32.2,8.9,".321","89.6",119,39.3,17.8,51
"Castro, Rodolfo",666801,2022,23,277,8,11,26.7,7.9,".280","87.3",78,38.9,24.4,51.1
"Dalbec, Bobby",666915,2022,27,353,9,12,33.4,8.2,".296","90.3",128,35.5,26.1,38.9
"García, Adolis",666969,2022,29,657,34,27,27.9,6.1,".322","92.1",233,39.3,22.9,41.1
"Gurriel Jr., Lourdes",666971,2022,28,493,32,5,16.8,6.3,".321","90.6",103,35.5,27.7,45.7
"Arozarena, Randy",668227,2022,27,645,41,20,24.2,7.1,".301","89.9",175,32.4,23.4,50.2
"Pratto, Nick",668472,2022,23,182,9,7,36.3,10.4,".267","86",62,43.8,26,33.3
"Bleday, JJ",668709,2022,24,238,10,5,28.2,12.6,".280","86.3",59,49.6,18,25.2
"Steer, Spencer",668715,2022,24,108,5,2,24.1,10.2,".281","84.7",20,43.5,23.2,43.5
"Baddoo, Akil",668731,2022,23,225,3,2,28.4,10.7,".253","85",66,34.3,30.7,42.3
"Mitchell, Cal",668751,2022,23,232,11,5,22.4,7.8,".292","89.9",69,45.7,22.8,46.3
"Knizner, Andrew",668800,2022,27,293,10,4,21.2,8.9,".280","86",71,36.7,23.6,45.7
"Reynolds, Bryan",668804,2022,27,614,19,27,23,9.1,".329","90.2",201,39.2,23.3,43.7
"Rutschman, Adley",668939,2022,24,470,35,13,18.3,13.8,".342","87.9",81,39,21,40
"Rojas, Josh",668942,2022,28,510,25,9,19.2,10.8,".305","88.8",83,32.7,31.3,43.9
"Melendez Jr., MJ",669004,2022,23,534,21,18,24.5,12.4,".332","90.7",125,43.5,22.9,39.6
"Marsh, Brandon",669016,2022,24,461,18,11,34.3,6.1,".287","89.2",127,30.1,26.1,43.4
"Huff, Sam",669087,2022,24,132,4,4,31.8,8.3,".294","88.9",57,48.1,21.5,44.3
"Langeliers, Shea",669127,2022,24,153,10,6,34.6,5.9,".259","87.3",67,54.9,14.3,37.4
"Murphy, Sean",669221,2022,27,612,37,18,20.3,9.2,".344","88.7",142,39.7,23.7,42.1
"Senzel, Nick",669222,2022,27,420,13,5,18.1,7.1,".299","87.2",79,38,25.7,46.3
"Edman, Tommy",669242,2022,27,630,31,13,17.6,7.3,".308","88.6",139,37.8,23.5,49.4
"Smith, Will",669257,2022,27,578,26,24,16.6,9.7,".349","89.9",73,36.5,26.7,31.5
"Suwinski, Jack",669261,2022,23,372,11,19,30.6,11,".307","88.3",108,43.7,21.6,43.2
"Espinal, Santiago",669289,2022,27,491,25,7,13.8,7.3,".298","86.1",68,37.7,23.4,43.6
"Miranda, Jose",669304,2022,24,483,25,15,18.8,5.8,".317","89.3",135,41.8,24.9,42.4
"Thompson, Bubba",669352,2022,24,181,5,1,30.9,3.9,".203","84.8",56,32.8,19.8,58.6
"Gorman, Nolan",669357,2022,22,313,13,14,32.9,8.9,".341","89.2",117,38.9,23.3,27.2
"Hiura, Keston",669374,2022,25,266,8,14,41.7,8.6,".317","91.7",99,37.9,21,36.3
"Burger, Jake",669394,2022,26,183,9,8,30.6,5.5,".318","90.7",76,40.4,21.9,43
"Allen, Nick",669397,2022,23,326,13,4,19.6,5.8,".238","83.9",82,27.3,38.4,53.7
"Hummel, Cooper",669450,2022,27,201,8,3,31.8,11.4,".292","87.6",44,41.6,19.5,47.8
"Smith, Josh",669701,2022,24,253,5,2,19.8,11.1,".296","87",45,36.3,25,36.3
"Hays, Austin",669720,2022,26,582,35,16,19.6,5.8,".298","87.7",166,40.8,22.9,43.6
"Hall, Darick",669742,2022,26,142,8,9,31,3.5,".312","91.4",52,40.2,22.8,34.8
"Call, Alex",669743,2022,27,131,3,5,22.9,11.5,".281","86.3",30,48.8,16.7,38.1
"Toglia, Michael",669911,2022,23,120,8,2,36.7,7.5,".261","87.4",38,46.3,19.4,38.8
"Lopez, Nicky",670032,2022,27,480,12,0,13.1,6,".273","84.9",73,26.3,31.3,55.2
"Alvarez, Yordan",670541,2022,25,561,29,37,18.9,13.9,".460","95.2",139,39.1,22.1,39.9
"Paredes, Isaac",670623,2022,23,381,16,20,17.6,11.5,".297","87.4",54,49.2,19.2,42.1
"Brosseau, Mike",670712,2022,28,160,5,6,30,8.8,".300","89.1",38,35.5,24.7,40.9
"Walls, Taylor",670764,2022,25,466,18,8,25.8,11.2,".268","86.3",80,33.7,30.2,37.8
"González, Luis",670768,2022,26,350,17,4,21.4,8.6,".268","86.9",80,29,34.9,47.3
"Friedl Jr., TJ",670770,2022,26,258,10,8,15.5,7.8,".283","87.2",47,44.5,24.1,35.1
"Waters, Drew",671221,2022,23,109,6,5,36.7,11,".296","84.1",31,39.3,26.8,48.2
"García, Luis",671277,2022,22,377,23,7,22.3,2.9,".305","87.3",111,34.5,26.7,52.7
"Harris II, Michael",671739,2022,21,441,27,19,24.3,4.8,".335","89.5",161,32.1,24.4,55.8
"Kelenic, Jarred",672284,2022,22,181,5,7,33.7,8.8,".271","86",47,27.2,25.2,36.9
"Kirk, Alejandro",672386,2022,23,541,19,14,10.7,11.6,".351","90.5",72,32.2,28.8,50
"Perdomo, Geraldo",672695,2022,22,500,10,5,20.6,10,".269","85",71,38,22.5,50.6
"Marcano, Tucupita",672779,2022,22,177,6,2,24.9,5.6,".210","84.7",40,41.8,23.8,47.5
"Robert Jr., Luis",673357,2022,24,401,18,12,19.2,4.2,".331","89.3",137,34.2,28,45.1
"Kim, Ha-Seong",673490,2022,26,582,29,11,17.2,8.8,".309","86.7",91,45.3,19.3,40.8
"Suzuki, Seiya",673548,2022,27,446,22,14,24.7,9.4,".326","89.6",82,28.3,33.1,40.7
"Jung, Josh",673962,2022,24,102,4,5,38.2,3.9,".287","85.5",35,47.5,18.6,42.4
"Smith, Kevin",675656,2022,25,151,9,2,27.8,4.6,".236","87",50,32.4,27.5,43.1
"Velázquez, Nelson",676369,2022,23,206,7,6,31.6,9.2,".305","89.2",59,39.2,20,43.3
"Clement, Ernie",676391,2022,26,179,4,0,14.5,6.1,".277","85",23,30.7,28.6,47.1
"Barrero, Jose",676480,2022,24,174,3,2,43.7,5.2,".180","87.5",93,40.4,22.5,40.4
"Madris, Bligh",676632,2022,26,123,7,1,25.2,8.1,".262","88.9",26,39,29.3,51.2
"Meyers, Jake",676694,2022,26,160,6,1,33.8,4.4,".251","87.3",48,42.3,18.6,53.6
"Trejo, Alan",676701,2022,26,125,6,4,24.8,4,".291","86.2",38,44.8,19.5,39.1
"McCormick, Chas",676801,2022,27,407,12,14,26,11.3,".325","88.1",117,29.5,30.7,44.1
"Franco, Wander",677551,2022,21,344,20,6,9.6,7.6,".331","87.3",50,32.6,27.7,44.2
"Rodríguez, Julio",677594,2022,21,560,25,28,25.9,7.1,".337","92",186,39.2,23.2,46.3
"Duran, Ezequiel",677649,2022,23,220,10,5,24.5,5.5,".256","85.9",66,39.6,30.5,50
"Thomas, Alek",677950,2022,22,411,17,8,18,5.4,".277","87.4",93,32.1,28.8,57.7
"Witt Jr., Bobby",677951,2022,22,632,31,20,21.4,4.7,".313","89.7",164,33.2,27.5,36.2
"Torkelson, Spencer",679529,2022,22,404,16,8,24.5,9.2,".302","90.5",92,39.2,26.6,40.7
"Vavra, Terrin",679631,2022,25,103,2,1,18.4,11.7,".321","87.5",20,27.8,31.9,41.7
"Palacios, Richie",680700,2022,25,123,6,0,16.3,7.3,".277","85",21,31.2,26.9,45.2
"Kwan, Steven",680757,2022,24,638,25,6,9.4,9.7,".312","85.1",50,28.3,34,42.6
"Duran, Jarren",680776,2022,25,223,14,3,28.3,6.3,".286","89.3",73,30.3,26.8,54.2
"Jeffers, Ryan",680777,2022,25,236,10,7,26.3,9.7,".315","88.2",46,38.4,26.5,37.7
"Burdick, Peyton",680814,2022,25,102,4,4,34.3,7.8,".296","90",37,35.1,31.6,31.6
"Miller, Owen",680911,2022,25,472,26,6,19.7,6.8,".291","85.8",98,34.1,25.3,43.8
"Donovan, Brendan",680977,2022,25,468,21,5,15,12.8,".339","87.7",69,32.4,30.2,54.3
"Stott, Bryson",681082,2022,24,466,19,10,19.1,7.7,".284","88.1",67,32.6,31.8,46.5
"Bride, Jonah",681146,2022,26,187,4,1,17.1,10.2,".282","86.9",29,40.2,23.5,46.2
"Carpenter, Kerry",681481,2022,24,113,4,6,28.3,5.3,".294","87.2",34,44.4,23.6,40.3
"Villar, David",681584,2022,25,181,6,9,32,9.9,".283","86.8",55,36.4,19.2,38.4
"Eaton, Nate",681987,2022,25,122,4,1,24.6,8.2,".297","85.8",31,28.7,28.7,35
"Abrams, CJ",682928,2022,21,302,12,2,16.6,1.7,".266","86.5",73,32.8,27.3,52.5
"Greene, Riley",682985,2022,21,418,18,5,28.7,8.6,".316","89.5",105,33.6,26.3,56.8
"Carroll, Corbin",682998,2022,21,115,9,4,27,7,".293","85.8",29,37,28.8,47.9
"Henderson, Gunnar",683002,2022,21,132,7,4,25.8,12.1,".338","92.4",22,40.2,30.5,57.3
"Vaughn, Andrew",683734,2022,24,555,28,17,17.3,5.6,".319","90.8",128,31,29.6,48
"Pasquantino, Vinnie",686469,2022,24,298,10,10,11.4,11.7,".374","91.2",43,39.8,21.7,40.7
"Massey, Michael",686681,2022,24,194,9,4,23.7,4.6,".332","89.3",50,50.4,18.3,38.9
"Grissom, Vaughn",687093,2022,21,156,6,5,21.8,7.1,".326","84.6",48,44.4,24.1,44.4
"Cabrera, Miguel",408234,2023,40,370,20,4,20,8.4,".301","89.1",85,35.7,25.5,49.8
"Cruz Jr., Nelson",443558,2023,42,152,5,5,30.3,3.9,".297","92.4",68,39.8,22.4,46.9
"Peralta, David",444482,2023,35,422,25,7,17.1,4.7,".309","89.3",100,38.4,25.9,49.1
"Longoria, Evan",446334,2023,37,237,9,11,30.8,9.7,".324","92.2",62,46.8,19.9,38.3
"Blackmon, Charlie",453568,2023,36,413,24,8,13.3,9.4,".339","86.4",74,45.5,21.8,36.4
"Maldonado, Martín",455117,2023,36,407,12,15,34.2,7.4,".267","88.4",142,46,23.4,38.7
"Solano, Donovan",456781,2023,35,450,26,5,22.2,8.9,".351","90.2",122,34.2,22.4,41
"McCutchen, Andrew",457705,2023,36,473,19,12,21.1,15.9,".353","89.6",100,48.3,21.1,42.9
"Turner, Justin",457759,2023,38,626,31,23,17.6,8.1,".336","89.5",105,37.9,27.3,35.7
"Votto, Joey",458015,2023,39,242,6,14,25.6,11.2,".298","89.3",57,45.2,19.2,48.6
"Andrus, Elvis",462101,2023,34,406,20,6,17.5,6.2,".267","87.5",85,38.9,23.5,55.9
"Santana, Carlos",467793,2023,37,619,33,23,16.8,10.5,".308","88.8",107,47.1,20.7,43.3
"Belt, Brandon",474832,2023,35,404,23,19,34.9,15.1,".336","88.7",98,41,27,31
"Gurriel Jr., Yuli",493329,2023,39,329,16,4,13.4,7.9,".273","88.6",50,39.5,26,40.7
"Rojas, Miguel",500743,2023,34,423,16,5,11.3,6.1,".288","87.3",79,33.4,30.5,46.2
"Escobar, Eduardo",500871,2023,34,309,6,6,25.2,5.8,".244","86.3",90,44.1,24.4,43.7
"Pham, Tommy",502054,2023,35,481,27,16,22,9.8,".361","92.3",102,37.4,22.4,48.5
"Martinez, J.D.",502110,2023,35,479,27,33,31.1,7.1,".369","93.4",180,37.7,24.7,35.6
"Goldschmidt, Paul",502671,2023,35,687,31,25,23.4,12.7,".367","91.3",142,31.5,32.4,41.4
"Altuve, Jose",514888,2023,33,410,21,17,17.3,10.7,".331","86",78,45.2,16.6,49.3
"Segura, Jean",516416,2023,33,326,5,3,14.4,6.7,".281","88",74,29.8,26.7,59.2
"Marte, Starling",516782,2023,34,341,7,5,20.2,4.7,".312","88.2",114,35.9,28.6,53.2
"d'Arnaud, Travis",518595,2023,34,292,13,11,22.9,7.2,".326","90.7",63,38.8,27.4,42.3
"Donaldson, Josh",518626,2023,37,189,5,13,26.5,11.6,".325","92.1",37,47,20.5,48.7
"Freeman, Freddie",518692,2023,33,730,59,29,16.6,9.9,".408","90",139,35.3,28.2,35.9
"Grandal, Yasmani",518735,2023,34,405,14,8,21.2,8.9,".282","87.9",94,36.2,26.2,45.2
"Heyward, Jason",518792,2023,33,377,23,15,17,9,".319","87.7",74,45.4,20.1,41.8
"LeMahieu, DJ",518934,2023,34,562,22,15,22.2,10.7,".322","89.6",92,31.8,27.5,55.6
"Moustakas, Mike",519058,2023,34,386,15,12,24.6,6,".270","89",107,39.6,26.4,34.3
"Rizzo, Anthony",519203,2023,33,421,14,12,23,8.3,".319","90",123,41.5,20.2,33.9
"Stanton, Giancarlo",519317,2023,33,415,13,24,29.9,9.9,".325","93.3",134,39.9,22.2,42.7
"Perez, Salvador",521692,2023,33,580,21,23,23.3,3.3,".325","90.1",239,39.7,24.1,36
"Flores, Wilmer",527038,2023,31,454,22,23,13.9,9,".333","86.4",67,44.9,26.1,31.9
"García, Avisaíl",541645,2023,32,118,3,3,33.1,5.1,".291","90.4",56,34.8,33.3,53.6
"Bethancourt, Christian",542194,2023,31,332,16,11,27.4,3.9,".266","88.6",160,46.9,18,49.6
"Pérez, Carlos",542208,2023,32,189,4,6,21.2,6.9,".314","89.2",44,53,12.1,37.9
"Ozuna, Marcell",542303,2023,32,592,29,40,22.6,9.6,".393","91.8",174,42.5,26.6,39.9
"Ortega, Rafael",542364,2023,32,136,3,1,24.3,14.7,".283","86.8",27,47.6,22,50
"Aguilar, Jesús",542583,2023,33,115,2,5,27,7,".247","86.7",25,39.2,24.3,35.1
"Berti, Jon",542932,2023,33,424,16,7,18.2,6.8,".324","85.4",73,26.3,35.1,54.1
"Crawford, Brandon",543063,2023,36,320,11,7,25.3,8.8,".294","89.8",105,38.6,23.2,43
"Cron, C.J.",543068,2023,33,278,12,12,23.4,6.1,".332","87.7",75,41,24.1,43.1
"Gomes, Yan",543228,2023,35,419,20,10,19.3,5,".321","87.4",116,30.5,31.2,37
"Grossman, Robbie",543257,2023,33,420,23,10,23.3,13.6,".306","88.2",59,39.5,22.8,32.3
"Harrison, Josh",543281,2023,35,114,3,2,17.5,2.6,".278","86.6",14,40,21.2,49.4
"Hicks, Aaron",543305,2023,33,312,9,8,22.1,13.5,".282","85.3",63,43.8,23.9,47.8
"Higashioka, Kyle",543309,2023,33,260,13,10,28.5,5.4,".309","90.1",79,50,18,40.1
"Hosmer, Eric",543333,2023,33,100,3,2,25,6,".247","85.1",22,27.5,29,58
"McCann, James",543510,2023,33,226,14,6,25.2,4,".319","89.8",91,34.2,20,40
"Nola, Austin",543592,2023,33,154,3,1,20.1,11.7,".266","85.8",25,36.9,28.2,46.6
"Rendon, Anthony",543685,2023,33,183,6,2,14.8,13.7,".357","90.1",26,35.2,26.4,35.2
"Semien, Marcus",543760,2023,32,753,40,29,14.6,9.6,".333","88.4",120,46.9,20.2,34
"Springer III, George",543807,2023,33,683,25,21,18.3,8.8,".332","88.3",125,37.5,24.4,44.8
"Vázquez, Christian",543877,2023,32,355,13,6,23.1,7,".265","86.7",80,30.8,27.5,42.9
"Wong, Kolten",543939,2023,32,250,6,4,21.2,7.2,".262","85.6",61,45.4,24.1,46
"Vargas, Ildemaro",545121,2023,31,286,13,4,7,6.6,".303","87.1",35,41.5,19.1,57.3
"Grichuk, Randal",545341,2023,31,471,31,16,20.4,6.2,".323","89.6",152,44.7,23.8,40.9
"Trout, Mike",545361,2023,31,362,14,18,28.7,12.4,".389","91.9",73,43.7,26.2,33.5
"Harper, Bryce",547180,2023,30,546,29,21,21.8,14.7,".399","91.8",213,36.5,25.7,45.3
"Abreu, José",547989,2023,36,594,23,18,21.9,7.1,".314","89",184,32.7,27.9,45
"Díaz, Elias",553869,2023,32,526,25,14,22.4,6.5,".296","88.1",176,40.3,21.5,46.5
"Narváez, Omar",553882,2023,31,146,5,2,18.5,9.6,".310","86",16,32.4,24.8,26.7
"Suárez, Eugenio",553993,2023,31,694,29,22,30.8,10.1,".324","90.3",191,46.3,21,34.2
"Urshela, Gio",570482,2023,31,228,8,2,15.8,4.4,".289","87.5",55,24.9,33.7,48.6
"Schoop, Jonathan",570731,2023,31,151,8,0,24.5,8.6,".276","89.4",48,38.6,22.8,45.5
"Arenado, Nolan",571448,2023,32,612,26,26,16.5,6.7,".320","88.8",151,46.9,21,38.8
"Barnhart, Tucker",571466,2023,32,123,3,1,34.1,9.8,".234","87",38,42.6,25,45.6
"Farmer, Kyle",571657,2023,32,369,14,11,23.3,6.2,".313","86.4",97,37.3,23.4,42.5
"Haniger, Mitch",571745,2023,32,229,13,6,28.4,6.6,".313","91",58,38.8,26.5,35.4
"Hernández, Enrique",571771,2023,31,508,23,11,19.1,6.7,".272","87.8",115,35,26.7,37.4
"Maile, Luke",571912,2023,32,199,10,6,24.6,7,".315","87.7",40,39.7,21.4,43.5
"Muncy, Max",571970,2023,32,579,17,36,26.4,14.7,".364","91.2",151,51.3,17.9,33.4
"Myers, Wil",571976,2023,32,141,3,3,34,8.5,".249","87.6",39,46.9,19.8,50.6
"Pollock, AJ",572041,2023,35,144,4,5,22.2,6.3,".267","89.4",44,43.7,21.4,48.5
"Singleton, Jon",572138,2023,31,105,3,2,21.9,12.4,".298","88.9",23,42,23.2,36.2
"Taylor, Michael A.",572191,2023,32,388,14,21,33.5,6.7,".306","88.1",137,37.1,22.3,45
"Thompson, Trayce",572204,2023,32,179,2,6,43,13.4,".275","89.3",61,40.8,26.3,34.2
"Walker, Christian",572233,2023,32,661,36,33,19.2,9.4,".339","88",164,40.6,24.4,38.7
"Zunino, Mike",572287,2023,32,140,7,3,43.6,10.7,".240","85.9",68,52.4,14.3,47.6
"Carpenter, Matt",572761,2023,37,237,12,5,28.3,17.3,".309","87",62,51.6,19.8,27.8
"Dickerson, Corey",572816,2023,34,152,7,2,18.4,4.6,".288","88.1",45,31.6,26.5,45.3
"Yastrzemski, Mike",573262,2023,32,381,23,15,26,11.8,".325","90",69,41.9,20.1,32.9
"Contreras, Willson",575929,2023,31,495,27,20,22.4,10.3,".373","91.3",158,35.6,25.3,48.1
"Bryant, Kris",592178,2023,31,335,10,10,20.3,8.7,".323","85.7",82,44.4,16.8,37.9
"Canha, Mark",592192,2023,34,507,25,11,15.6,9.7,".323","87.9",89,42.5,21.5,43.9
"Castellanos, Nick",592206,2023,31,671,37,29,27.6,5.4,".320","88.9",301,46.5,22.8,41.8
"Drury, Brandon",592273,2023,30,523,30,26,26,4.8,".318","89.9",172,39.3,25.1,42.7
"Judge, Aaron",592450,2023,31,458,16,37,28.4,19.2,".461","97.6",126,44.2,20.8,30.4
"Machado, Manny",592518,2023,30,601,21,30,18.1,8.3,".332","91",139,35.5,25.2,40.2
"Pederson, Joc",592626,2023,31,425,14,15,20.9,13.4,".366","92.1",103,45.6,22.4,40.1
"Realmuto, J.T.",592663,2023,32,540,28,20,25.6,6.5,".334","89.8",141,42.1,25.3,37.6
"Renfroe, Hunter",592669,2023,31,548,31,20,22.8,8,".289","88.3",157,48.7,18.1,42.8
"Rosario, Eddie",592696,2023,31,516,24,21,23.6,6.6,".317","88.6",178,42.3,18.7,39.8
"Yelich, Christian",592885,2023,31,632,34,19,22.2,12.3,".362","91.7",164,35,30.9,57.4
"Merrifield, Whit",593160,2023,34,592,27,11,17.1,6.1,".276","85.1",108,31.4,28.1,40.5
"Bogaerts, Xander",593428,2023,30,665,31,19,16.5,8.4,".318","87.6",119,36.6,28.9,49.8
"Polanco, Jorge",593871,2023,29,343,18,14,25.7,10.5,".348","88.4",94,41.9,21.7,29
"Calhoun, Kole",594777,2023,35,174,7,6,21.3,7.5,".303","86.6",39,41,18.9,32.8
"Duvall, Adam",594807,2023,34,353,24,21,31.2,6.2,".304","88.8",114,58.1,16.3,20.9
"Kiermaier, Kevin",595281,2023,33,408,21,8,21.1,7.1,".300","86.7",110,38.4,21.5,55.7
"Wallach, Chad",595453,2023,31,172,5,7,33.1,7.6,".292","87.7",61,37.3,28.4,39.2
"Profar, Jurickson",595777,2023,30,521,27,9,17.3,9.6,".306","86.5",109,41.2,21.9,40.1
"Báez, Javier",595879,2023,30,547,18,9,22.9,4.4,".279","88",223,37.4,24.5,50.5
"Cave, Jake",595909,2023,30,203,8,5,27.1,7.4,".277","89.3",57,31.8,34.1,38.6
"Gallagher, Cam",595956,2023,30,149,6,0,30.9,2.7,".173","82.5",31,38.8,22.4,46.9
"Hedges, Austin",595978,2023,30,212,5,1,22.2,5.2,".253","87.2",56,40.4,21.2,45.7
"Lindor, Francisco",596019,2023,29,687,33,31,19.9,9.6,".346","91.2",150,44.7,19.9,34.1
"Odor, Rougned",596059,2023,29,157,9,4,23.6,10.8,".320","90.1",45,38.6,19.8,31.7
"Slater, Austin",596103,2023,30,207,9,5,28,9.7,".338","91.1",49,33.1,33.9,49.6
"Story, Trevor",596115,2023,30,168,9,3,32.7,5.4,".266","88.5",46,35.9,27.2,39.8
"Stubbs, Garrett",596117,2023,30,125,4,1,23.2,7.2,".207","83.4",31,38.8,25.9,42.4
"Vogelbach, Daniel",596129,2023,30,319,8,13,25.4,13.2,".324","91.7",62,39.7,24.2,43.3
"Sánchez, Gary",596142,2023,30,267,9,19,25.1,7.9,".343","90.1",75,44,17.1,41.1
"Kepler, Max",596146,2023,30,491,22,24,21.6,9.2,".362","91.9",101,43.2,21.1,37.5
"Choi, Ji Man",596847,2023,32,117,5,6,29.9,8.5,".349","93.4",37,53.5,21.1,40.8
"Bradley Jr., Jackie",598265,2023,33,113,5,1,25.7,4.4,".246","88.1",37,46.8,15.6,51.9
"Candelario, Jeimer",600869,2023,29,576,39,22,22,9.2,".318","88.3",145,42.9,22.5,39.8
"Urías, Ramón",602104,2023,29,396,22,4,25.5,6.8,".281","89.2",102,38.1,24.2,52.7
"Ahmed, Nick",605113,2023,33,210,10,2,24.8,5.7,".263","85.2",54,36.3,24.7,43.2
"Anderson, Brian",605119,2023,30,361,12,9,29.9,10,".316","87.6",111,27.7,28.6,47.9
"Barnes, Austin",605131,2023,33,200,5,2,21.5,8.5,".273","84.8",27,37.7,21.7,51.4
"Bell, Josh",605137,2023,30,617,28,22,21.7,10.2,".345","90.1",162,43.5,24.8,48.8
"Betts, Mookie",605141,2023,30,693,40,39,15.4,13.9,".407","92.4",106,45.4,19.3,27.6
"Caratini, Victor",605170,2023,29,226,4,7,19.9,8.4,".310","91.3",35,39.6,16.4,52.8
"Davis, J.D.",605204,2023,30,546,23,18,27.8,9.5,".323","91.1",154,38.9,27.5,53.3
"Castro, Harold",605612,2023,29,270,13,1,24.4,3.3,".263","86.2",100,32.8,29.2,46.7
"Arcia, Orlando",606115,2023,28,533,25,17,19.1,7.3,".307","88.2",114,39.8,24.7,53.5
"Tapia, Raimel",606132,2023,29,169,4,3,23.7,10.1,".297","85.4",51,26.4,30.9,60
